id,city_id,coords,status,status_code,year
11,11:012,"30.3490309822818,59.8646961921698,15.4827710296959 30.3490229889643,59.8647136877259,15.4827799107879 30.3490149961694,59.8647311840688,15.4827887928113 30.3486261974611,59.8646862631491,15.4832154447213 30.3486341904495,59.8646687668294,15.4832065664232 30.3486421839606,59.8646512712967,15.4831976834685 30.3490309822818,59.8646961921698,15.4827710296959",действующий очаг,injured_active,2016.0
12,11:013,"30.3065229077442,59.8717405633422,15.5294863712043 30.3064741773224,59.8717437411387,15.5295398971066 30.3064695863025,59.8717259383121,15.529544852674 30.3064649931958,59.8717081354902,15.529549812898 30.3065137214748,59.8717049577021,15.529496287927 30.306518314607,59.8717227605222,15.5294913286343 30.3065229077442,59.8717405633422,15.5294863712043",действующий очаг,injured_active,2011.0
13,11:014,"30.3024462802116,59.8674703199868,15.5339434323832 30.3024530367571,59.8682145869138,15.5339393932372 30.3024173368815,59.8682146688571,15.533978600055 30.3023816370057,59.8682147507908,15.5340178068727 30.3023748820553,59.8674704838588,15.5340218516067 30.3024105811336,59.8674704019276,15.533982641995 30.3024462802116,59.8674703199868,15.5339434323832",действующий очаг,injured_active,2011.0
14,11:015,"30.3480879949498,59.8423832533203,15.4836803702638 30.3480920088473,59.8424010915642,15.4836760526523 30.3462247160562,59.842507508584,15.4857284016907 30.3462207031553,59.8424896713344,15.4857327165082 30.3462166881606,59.8424718333013,15.485737035051 30.3480839795001,59.8423654161322,15.4836846860126 30.3480879949498,59.8423832533203,15.4836803702638",без признаков поражения,uninjured,2014.0
15,11:015,"30.3534569801996,59.8424965526026,15.4777816710994 30.3534547980253,59.8425144709474,15.4777841717005 30.3534526137588,59.8425323892977,15.4777866695076 30.3486318040715,59.8423835588064,15.4830828346312 30.3486339893546,59.8423656408005,15.483080339618 30.3486361756858,59.8423477233176,15.4830778399482 30.3534569801996,59.8424965526026,15.4777816710994",без признаков поражения,uninjured,2014.0
16,11:015,"30.3536852159966,59.8429162808973,15.4775332212448 30.3536841470866,59.8429342238627,15.4775344952941 30.3536830781866,59.8429521678799,15.4775357702747 30.3491383026221,59.8428835316802,15.4825289919972 30.3491393739658,59.8428655876976,15.4825277170166 30.3491404453166,59.8428476445037,15.482526447624 30.3536852159966,59.8429162808973,15.4775332212448",без признаков поражения,uninjured,2014.0
17,11:015,"30.3632398905925,59.8434888763511,15.4670387944207 30.3632326222824,59.8435064515688,15.4670468801633 30.3632253529197,59.8435240267891,15.4670549714938 30.3576607254079,59.842941039051,15.4731653658673 30.3576679981011,59.8429234641325,15.4731572745368 30.357675270798,59.8429058902651,15.4731491841376 30.3632398905925,59.8434888763511,15.4670387944207",без признаков поражения,uninjured,2014.0
18,11:015,"30.3662643027862,59.8438200984045,15.4637180175632 30.3662564145127,59.8438376055754,15.4637267896906 30.3662485267535,59.8438551127444,15.4637355608866 30.3648652248702,59.8436972723338,15.465254355222 30.3648731133189,59.8436797652466,15.4652455849573 30.364881002282,59.8436622581575,15.4652368146926 30.3662643027862,59.8438200984045,15.4637180175632",без признаков поражения,uninjured,2014.0
19,11:015,"30.3642746245148,59.8440519493152,15.4659053115174 30.3642669104014,59.8440694763913,15.4659138889983 30.3642591941899,59.8440870034726,15.4659224711359 30.363551478462,59.8440081180638,15.4666995257139 30.363559192949,59.8439905920808,15.466690945439 30.3635669074137,59.8439730647827,15.4666823660955 30.3642746245148,59.8440519493152,15.4659053115174",без признаков поражения,uninjured,2014.0
20,11:015,"30.3660417130656,59.8442731643779,15.4639652734622 30.3660364837823,59.8442909226054,15.4639711230993 30.3660312544847,59.8443086800439,15.4639769745991 30.3651951879953,59.8442463293883,15.464895115234 30.3652004177199,59.8442285711936,15.4648892628029 30.365205647973,59.844210814049,15.4648834131658 30.3660417130656,59.8442731643779,15.4639652734622",без признаков поражения,uninjured,2014.0
21,11:016,"30.364751701803,59.8436302312934,15.4653786784038 30.364744244892,59.8436477863464,15.4653869764879 30.3647367884955,59.8436653413975,15.4653952708468 30.3634179340463,59.8435234749745,15.4668433880433 30.363425391103,59.8435059197341,15.4668350927532 30.3634328486773,59.8434883647548,15.4668267965317 30.364751701803,59.8436302312934,15.4653786784038",действующий очаг,injured_active,2011.0
22,11:017,"30.3252433115055,59.8347071585894,15.5087493937463 30.3248982564271,59.834721375808,15.50912874192 30.3248927874259,59.8347213893026,15.5091347545385 30.3248873785819,59.8347209824838,15.5091406982392 30.3248821584753,59.8347201634481,15.5091464333236 30.3248772479663,59.834718952143,15.5091518256813 30.3248727622611,59.8347173779956,15.5091567477211 30.3248688077374,59.8347154757135,15.5091610876843 30.3246552142577,59.8345957115588,15.5093953488395 30.3246517201645,59.8345934008538,15.5093991803005 30.3246490128931,59.8345908368459,15.5094021456316 30.3246471620482,59.8345880866743,15.509404164739 30.3246462158618,59.8345852220002,15.509405195713 30.3246461980512,59.8345823182268,15.5094052022323 30.3246471135319,59.8345794510661,15.5094041824341 30.3247252093381,59.8344188706933,15.5093176383525 30.3247269629679,59.8344161952456,15.5093156993389 30.3247295258266,59.8344136908111,15.5093128709123 30.3247328347946,59.8344114198603,15.509309226647 30.324736809963,59.8344094372801,15.509304846637 30.3247413520322,59.8344077914317,15.509299846366 30.3250060964033,59.8343269445821,15.5090084839612 30.3250245952491,59.8343422917291,15.508988215588 30.3250430941195,59.8343576396622,15.5089679462835 30.3247909797481,59.8344346300388,15.5092454114929 30.3247208741752,59.8345787817059,15.5093231024221 30.3249100682253,59.8346848656813,15.5091155981645 30.3252374919406,59.8346713742909,15.5087556345388 30.3252404019801,59.8346892661766,15.5087525118142 30.3252433115055,59.8347071585894,15.5087493937463",возникающий очаг,injured_emerging,2011.0
23,11:019,"30.3128059250337,59.8758412227597,15.5226077307016 30.312743190124,59.8773965887529,15.5226845731959 30.3127074887852,59.8773962254401,15.5227237679064 30.3126717858707,59.8773958613327,15.522762962617 30.3127345220247,59.8758404956385,15.5226861229166 30.3127702232723,59.8758408597304,15.5226469282061 30.3128059250337,59.8758412227597,15.5226077307016",без признаков поражения,uninjured,2011.0
24,11:021,"30.3181987226227,59.8599944439821,15.5166066857055 30.3181714952738,59.8600060510813,15.5166366519406 30.3181442663276,59.8600176571271,15.5166666163132 30.3171770645085,59.859443638178,15.5177262555808 30.3172042933163,59.8594320315426,15.5176962902769 30.3172315205444,59.859420425694,15.5176663268358 30.3181987226227,59.8599944439821,15.5166066857055",затухающий очаг,injured_damped,2014.0
25,11:022,"30.3678520379773,59.8333347936403,15.4619119223207 30.367843451096,59.8333522177021,15.4619214609265 30.3678348647252,59.833369641499,15.4619309976697 30.362545065551,59.8327089808465,15.4677406828851 30.3625536545143,59.8326915571276,15.4677311470732 30.3625622434801,59.8326741344598,15.46772161033 30.3678520379773,59.8333347936403,15.4619119223207",без признаков поражения,uninjured,2011.0
26,11:023,"30.3544461072147,59.8425556972243,15.4766951957718 30.3556219475259,59.8426454309665,15.4754037531093 30.3556165984162,59.8426631791072,15.4754097284749 30.355611249312,59.8426809282993,15.4754157047719 30.3544367055795,59.8425912877292,15.4767057225108 30.3535980861755,59.8425429304236,15.4776268899441 30.3536021480231,59.8425250961631,15.4776223273948 30.3536062093301,59.8425072605893,15.4776177657768 30.3544461072147,59.8425556972243,15.4766951957718",возникающий очаг,injured_emerging,2011.0
27,11:025,"30.3409839811115,59.8368557052961,15.4914585808292 30.3372524197936,59.8388659839421,15.4955694908276 30.3372263552726,59.8388537284016,15.4955980787054 30.3372002928604,59.8388414728505,15.4956266600639 30.3409318566803,59.8368311959315,15.4915157463402 30.3409579188849,59.836843450485,15.491487163119 30.3409839811115,59.8368557052961,15.4914585808292",возникающий очаг,injured_emerging,2011.0
28,11:031,"30.3284008135,59.8596744998219,15.5053992019966 30.3284364869825,59.8596750571718,15.5053600240499 30.328418531088,59.8599657203009,15.5053812488914 30.3284158421037,59.8600092278374,15.5053844274953 30.328379737336,59.8605936192442,15.5054271137342 30.3285777041347,59.8605931256328,15.505209678784 30.3285778811284,59.8606110770464,15.5052095782012 30.3285780581224,59.8606290284599,15.5052094776183 30.3283397153934,59.8606294996571,15.5054712593555 30.3283338192514,59.8606289855986,15.5054777320474 30.3283281770634,59.8606279826447,15.5054839253426 30.3283229501127,59.860626518264,15.5054896567017 30.3283182825718,59.8606246341663,15.5054947733879 30.3283143093199,59.8606223839163,15.5054991273209 30.3283111412878,59.8606198311296,15.5055025899783 30.3283088685711,59.860617047099,15.5055050756782 30.3283075552027,59.8606141108071,15.5055064996704 30.3283072380632,59.8606111044594,15.5055068340153 30.3283471810051,59.8599646174204,15.5054596113041 30.3283651394958,59.8596739424637,15.5054383827373 30.3284008135,59.8596744998219,15.5053992019966",затухающий очаг,injured_damped,2011.0
29,11:032,"30.2974234627664,59.8693476262388,15.5394682297483 30.2973882130185,59.8693504702468,15.5395069550723 30.2973529611659,59.8693533134614,15.5395456831902 30.2969766310399,59.8681738682877,15.53995382227 30.2970118811542,59.8681710251754,15.5399150913581 30.2970471296844,59.8681681810056,15.5398763669655 30.2974234627664,59.8693476262388,15.5394682297483",действующий очаг,injured_active,2011.0
30,11:033,"30.2964437075746,59.8658603160538,15.5405291374773 30.2964376966147,59.8658601670873,15.5405357414857 30.2964318202341,59.8658595124662,15.5405421908945 30.296426246426,59.8658583699547,15.5405483087525 30.2964211344331,59.8658567728496,15.540553917177 30.2964166274023,59.8658547671045,15.5405588597059 30.2964128549824,59.8658524094838,15.5405629919842 30.2964099238945,59.8658497654799,15.5405662003905 30.2964079169096,59.8658469119452,15.5405683936551 30.2960977960781,59.8652497980217,15.5409064739943 30.2961323343103,59.8652452611027,15.5408685198054 30.2961668720196,59.8652407252276,15.5408305637538 30.2964697715261,59.8658239309896,15.5405003549531 30.2994279137057,59.8657716961874,15.53725099843 30.2994291671553,59.8657896359523,15.5372497010976 30.2994304206156,59.8658075767689,15.5372484009713 30.2964437075746,59.8658603160538,15.5405291374773",действующий очаг,injured_active,2011.0
31,11:034,"30.3358619040137,59.8579229053523,15.4971949746832 30.335897547383,59.8579238109795,15.4971558330581 30.3358828307413,59.8580704645473,15.4971727821976 30.3358778269952,59.8581203447754,15.497178548947 30.3358421829041,59.8581194401961,15.4972176905721 30.3358065377722,59.8581185358728,15.4972568396479 30.3358115569846,59.8580685199359,15.4972510579973 30.335826260657,59.8579220007672,15.4972341200337 30.3358619040137,59.8579229053523,15.4971949746832",возникающий очаг,injured_emerging,2011.0
32,11:035,"30.3365383028893,59.8514756278141,15.4964178530499 30.3360167002832,59.8517115748016,15.4969921018928 30.3359928436243,59.8516982256461,15.4970182422549 30.3359689854167,59.8516848764903,15.4970443816856 30.3364905879414,59.851448929428,15.4964701319113 30.3365144461884,59.8514622784898,15.4964439943433 30.3365383028893,59.8514756278141,15.4964178530499",возникающий очаг,injured_emerging,2011.0
33,11:037,"30.3712686113817,59.8361410033457,15.4581738458946 30.3688494186096,59.840932657654,15.4608605615795 30.3688148470726,59.8409282357343,15.4608985194936 30.3687802750369,59.8409238151216,15.4609364755452 30.3711994755316,59.8361321610212,15.4582497626543 30.3712340444983,59.8361365823165,15.4582118010148 30.3712686113817,59.8361410033457,15.4581738458946",возникающий очаг,injured_emerging,2011.0
34,11:042,"30.3553430111429,59.865504359254,15.4758452428505 30.3553341670735,59.865521750741,15.4758550599217 30.3553253245718,59.8655391430119,15.4758648779243 30.3490285017621,59.8647293146112,15.4827739512548 30.349037347339,59.8647119227581,15.4827641351148 30.3490461950089,59.8646945319505,15.4827543143183 30.3553430111429,59.865504359254,15.4758452428505",возникающий очаг,injured_emerging,2016.0
35,11:044,"30.339454306722,59.8647583823549,15.4932873975486 30.3394535312015,59.8647763288445,15.4932883502916 30.3394527535998,59.8647942763911,15.4932893067598 30.3378348648709,59.8647765662177,15.4950658446178 30.3378356417754,59.8647586186839,15.4950648918748 30.3378364197248,59.8647406711473,15.4950639382005 30.339454306722,59.8647583823549,15.4932873975486",действующий очаг,injured_active,2011.0
36,11:044,"30.3415233527016,59.8647617757839,15.4910153765231 30.3415235367002,59.8647797271624,15.4910152778029 30.341523720699,59.8647976785407,15.4910151781514 30.3410453798585,59.8647989176377,15.4915404543281 30.3410451961174,59.8647809662585,15.4915405521169 30.3410450123765,59.8647630148792,15.4915406526998 30.3415233527016,59.8647617757839,15.4910153765231",действующий очаг,injured_active,2011.0
37,11:044,"30.3462480022053,59.8648456771646,15.4858277961612 30.3462470766278,59.8648636235687,15.4858289221302 30.3462461510358,59.8648815686582,15.4858300425112 30.3420621450515,59.8648268905385,15.4904241049662 30.342063072885,59.8648089444246,15.4904229817912 30.3420640022942,59.8647909990954,15.4904218595475 30.3462480022053,59.8648456771646,15.4858277961612",действующий очаг,injured_active,2011.0
38,11:046,"30.3222074132324,59.862347812629,15.5122152995318 30.3233486088937,59.8630177330865,15.510965318419 30.3234862733414,59.8630985436471,15.5108145363629 30.3252587014498,59.8641389380842,15.5088733062148 30.3252315951759,59.864150618115,15.5089031383395 30.3252044873145,59.8641622981441,15.5089329686016 30.3234349205448,59.8631235821309,15.5108710648492 30.3232917010287,59.8630395100862,15.5110279293731 30.322152485855,59.8623707522331,15.5122757432982 30.3220737741413,59.862324544544,15.5123619595543 30.3221008795181,59.8623128651613,15.5123321311548 30.3221279874923,59.8623011860296,15.5123022999614 30.3222074132324,59.862347812629,15.5122152995318",действующий очаг,injured_active,2011.0
39,11:048,"30.2942874855153,59.8635240381787,15.5428877267987 30.2942519420157,59.8635256893639,15.5429267752916 30.2942163985195,59.8635273413283,15.5429658265784 30.2939117241557,59.8618688015953,15.5432936772704 30.2939472658983,59.861867149714,15.5432546250522 30.2939828076443,59.8618654986119,15.5432155746967 30.2942874855153,59.8635240381787,15.5428877267987",без признаков поражения,uninjured,2015.0
40,11:049,"30.3243466714122,59.8714414099837,15.5099133495241 30.3243458410677,59.8714593564872,15.5099143590778 30.3243450107326,59.8714773040423,15.5099153667688 30.3224866342152,59.8714555473089,15.5119557585567 30.3224874655588,59.8714376005533,15.5119547499344 30.3224882969016,59.8714196537978,15.511953741312 30.3243466714122,59.8714414099837,15.5099133495241",без признаков поражения,uninjured,2015.0
41,11:049,"30.3339383035796,59.8715753559301,15.4993828115985 30.3339375270431,59.8715933034176,15.4993837662041 30.3339367515517,59.8716112509023,15.4993847198784 30.3285593889336,59.8715523952631,15.5052884584293 30.3285601673317,59.8715344488591,15.5052875038236 30.3285609451958,59.8715165014047,15.5052865510806 30.3339383035796,59.8715753559301,15.4993828115985",без признаков поражения,uninjured,2015.0
42,11:050,"30.3243943015159,59.8353051221281,15.5096852406859 30.324358905668,59.8353073285552,15.509724159725 30.3243235113722,59.8353095339171,15.5097630713135 30.3240579508217,59.8342299472396,15.5100502865389 30.3240933439797,59.8342277408979,15.5100113721564 30.3241287392327,59.8342255355933,15.50997245498 30.3243943015159,59.8353051221281,15.5096852406859",без признаков поражения,uninjured,2011.0
43,11:051,"30.3248533246625,59.8290953809947,15.5091540012509 30.3248292235958,59.8291086117706,15.5091805523261 30.32480512198,59.8291218417546,15.5092071071267 30.3238361184505,59.8286744356732,15.510270559229 30.3238602196088,59.8286612061298,15.5102440081537 30.3238843207453,59.8286479763191,15.5102174533531 30.3248533246625,59.8290953809947,15.5091540012509",возникающий очаг,injured_emerging,2011.0
44,11:052,"30.3018316329299,59.8674422407903,15.534618364647 30.3007206001822,59.8674666951568,15.5358387092128 30.3007190385749,59.8674487613696,15.5358403464779 30.3007174774826,59.8674308265294,15.5358419790864 30.3018285111303,59.8674063724481,15.5346216326579 30.3018300728171,59.8674243070119,15.5346199981868 30.3018316329299,59.8674422407903,15.534618364647",действующий очаг,injured_active,2012.0
45,11:053  ,"30.2983986060603,59.8131910743462,15.5381909804419 30.2983748705108,59.813177682067,15.5382170537487 30.2983511365464,59.81316428978,15.5382431223989 30.2984738561751,59.8131091120813,15.5381079604849 30.2984779430175,59.8131075265346,15.5381034575403 30.2984824419356,59.813106255309,15.5380985047668 30.2984872560561,59.8131053233398,15.5380932083353 30.2984922884728,59.8131047518812,15.53808766976 30.2984974317522,59.813104552483,15.5380820091814 30.2986062343467,59.8131043056795,15.5379623146728 30.2987238584195,59.8130548488799,15.5378327732906 30.2987294267146,59.8130529683711,15.5378266414627 30.2987355391918,59.8130515809395,15.5378199135885 30.2989766093949,59.8130115519083,15.5375545946881 30.2991081951799,59.8129813935613,15.5374097498134 30.2990389677617,59.8129067190432,15.5374856870621 30.2991012220639,59.8128922951037,15.5374171584845 30.2992077282275,59.8129980260138,15.5373003007844 30.2990025672522,59.8130449905049,15.5375261344016 30.2987643178089,59.813084606424,15.5377883501351 30.2986420650843,59.8131360092062,15.5379229905084 30.2986370214831,59.8131377817702,15.5379285458475 30.2986314464903,59.8131390906756,15.5379346804693 30.298625510473,59.8131398984623,15.5379412146285 30.2986193844284,59.8131401797637,15.5379479536787 30.2985112535483,59.8131404250544,15.5380669105798 30.2983986060603,59.8131910743462,15.5381909804419",возникающий очаг,injured_emerging,2016.0
46,11:054  ,"30.3521670001036,59.858811553579,15.4792921645567 30.3521638259494,59.8588137727889,15.4792956626043 30.3521600185425,59.8588157244503,15.4792998554185 30.3521556657319,59.8588173617893,15.4793046461418 30.3521508680203,59.8588186482528,15.4793099248782 30.3521457385198,59.8588195533013,15.479315563105 30.3520229730938,59.8588360543075,15.4794504847378 30.3520179332484,59.8588365397364,15.4794560205191 30.3520128074415,59.8588366567654,15.4794616512954 30.3520077007078,59.8588364019587,15.47946725972 30.3520027208069,59.8588357823904,15.4794727237895 30.3519979671817,59.8588348096268,15.4794779391959 30.351887978682,59.858807515171,15.4795985687524 30.3519037716164,59.8587914157834,15.4795811297372 30.3519195624557,59.8587753174512,15.479563693516 30.3520175130232,59.8587996248116,15.479456262663 30.3521134929998,59.8587867247323,15.4793507810682 30.3522298024045,59.8586907431676,15.4792224755511 30.3522602769756,59.858700086182,15.4791890624911 30.3522896478712,59.8587093122444,15.4791568629444 30.3521670001036,59.858811553579,15.4792921645567",без признаков поражения,uninjured,2012.0
47,11:055  ,"30.3045949310358,59.836558842769,15.5314545966685 30.304249515323,59.8368499590651,15.5318353967741 30.3043255798835,59.8385673385808,15.5317582590505 30.3042899219644,59.8385677386045,15.5317974556237 30.3042542619477,59.8385681378346,15.5318366568536 30.3041780970307,59.8368442196762,15.5319138858467 30.3041791392772,59.8368406180016,15.5319127263501 30.3041817584576,59.8368372261846,15.5319098355249 30.3045336871706,59.8365404340919,15.5315218502656 30.30456430909,59.8365496379082,15.531488224864 30.3045949310358,59.836558842769,15.5314545966685",возникающий очаг,injured_emerging,2012.0
48,11:056  ,"30.2934136109923,59.8454948823681,15.5437778132036 30.2931217895826,59.8457196696869,15.5440993607044 30.292877009356,59.8459062060032,15.5443690633401 30.2925953397927,59.8461208493478,15.5446794107556 30.2923150023278,59.8463726396661,15.5449884263799 30.2921200828795,59.8466138454992,15.5452035237104 30.2920092786634,59.846860397677,15.545326191932 30.2919073320744,59.8471131410692,15.5454391473904 30.2918723664066,59.8471095698709,15.5454775635153 30.2918374033683,59.8471059997092,15.5455159768462 30.2919395090791,59.8468528705624,15.5454028425738 30.292051132799,59.8466044895204,15.5452792681754 30.2920528817774,59.8466016867438,15.5452773338184 30.2922507058444,59.8463570717146,15.5450590355322 30.2925344024458,59.8461021722771,15.5447463151067 30.292817466055,59.8458864219166,15.5444344328716 30.2930621509799,59.8456999603322,15.5441648326814 30.2933538750407,59.8454752477714,15.5438433941454 30.293383741958,59.8454850645496,15.5438106041402 30.2934136109923,59.8454948823681,15.5437778132036",без признаков поражения,uninjured,2012.0
49,11:057,"30.3036107916106,59.8651706435863,15.532654046081 30.3036099784761,59.8651885901821,15.5326550211757 30.3036091637795,59.8652065375703,15.5326559981331 30.3010593499008,59.8651772614504,15.5354564730078 30.3010601659703,59.8651593140769,15.5354554979131 30.3010609815234,59.8651413674933,15.535454521887 30.3036107916106,59.8651706435863,15.532654046081",действующий очаг,injured_active,2013.0
50,11:058,"30.329974600225,59.8640198610559,15.5036935806274 30.3299730520003,59.8640377962719,15.5036953771487 30.3299715032406,59.8640557304374,15.5036971736699 30.3280423729654,59.8640136145792,15.5058155469596 30.3280439201399,59.863995679653,15.5058137532324 30.3280454699267,59.8639777447204,15.5058119548485 30.329974600225,59.8640198610559,15.5036935806274",действующий очаг,injured_active,2013.0
51,11:059,"30.336323987776,59.8662090666878,15.4967330023646 30.3363596658147,59.8662096784218,15.4966938262805 30.3361707148573,59.8689986574525,15.4969170587137 30.3361350359342,59.8689980464535,15.4969562320039 30.3360993549128,59.8689974346615,15.496995405294 30.3362883118407,59.8662084559905,15.4967721737921 30.336323987776,59.8662090666878,15.4967330023646",без признаков поражения,uninjured,2015.0
52,11:059,"30.3361415602073,59.8695611644785,15.4969522720203 30.3361772365696,59.8695618246512,15.4969131052494 30.3360622672544,59.8711324815035,15.49704832118 30.3360265892091,59.8711318210384,15.4970874898136 30.3359909090762,59.8711311608319,15.4971266584471 30.3361058817547,59.8695605043016,15.4969914443791 30.3361415602073,59.8695611644785,15.4969522720203",без признаков поражения,uninjured,2015.0
53,11:060,"30.3361764323841,59.869478920797,15.4969135141 30.3361407314801,59.8694790326505,15.4969527153298 30.3361050305839,59.8694791452833,15.4969919128343 30.3361005921482,59.8691229200535,15.4969947598875 30.3361362947622,59.8691228082057,15.4969555577263 30.3361719952764,59.8691226955649,15.4969163592905 30.3361764323841,59.869478920797,15.4969135141",возникающий очаг,injured_emerging,2013.0
54,11:061,"30.2943476393177,59.8641388602927,15.5428242068738 30.2943140763371,59.8641449731997,15.5428610984236 30.2942805133372,59.8641510853094,15.5428979918361 30.2940539541617,59.8638364746757,15.5431455466896 30.2940875168773,59.8638303615719,15.5431086551398 30.2941210774917,59.8638242487272,15.5430717663839 30.2943476393177,59.8641388602927,15.5428242068738",действующий очаг,injured_active,2016.0
55,11:066,"30.3125334544452,59.8652832920537,15.5228546550497 30.3125043599492,59.8657602576937,15.5228888997808 30.3124686797824,59.8657597068157,15.5229280851781 30.3124329985785,59.8657591567193,15.5229672715068 30.3124620940952,59.8652821910942,15.5229330249131 30.312497775319,59.8652827419707,15.5228938367218 30.3125334544452,59.8652832920537,15.5228546550497",возникающий очаг,injured_emerging,2014.0
56,11:068,"30.3046187751618,59.87537542744,15.5315946675837 30.3046179482152,59.8753933737836,15.5315956613049 30.3046171233693,59.8754113211739,15.5315966540948 30.2990371271481,59.8753463571813,15.5377233251929 30.2990379550069,59.8753284106122,15.5377223314717 30.2990387849496,59.8753104632495,15.5377213368192 30.3046187751618,59.87537542744,15.5315946675837",действующий очаг,injured_active,2014.0
57,11:068,"30.3108729053453,59.8754386033039,15.5247280457988 30.310871830178,59.8754565468593,15.5247293161228 30.3108707571015,59.8754744904096,15.5247305855155 30.3064231949389,59.8754071465602,15.5296135693789 30.3064242725018,59.8753892030392,15.5296122981235 30.3064253484946,59.8753712595218,15.5296110287309 30.3108729053453,59.8754386033039,15.5247280457988",действующий очаг,injured_active,2014.0
58,11:068,"30.3115333381066,59.8757675267748,15.5240045795217 30.3115322815973,59.8757854710798,15.5240058302879 30.3115312245565,59.8758034145973,15.5240070838481 30.3025200223082,59.8756688877799,15.5339005216956 30.3025210836704,59.8756509435432,15.5338992699981 30.3025221476536,59.8756330000891,15.5338980145752 30.3115333381066,59.8757675267748,15.5240045795217",действующий очаг,injured_active,2014.0
59,11:069,"30.3462520170854,59.8645142723737,15.485821435228 30.34625220363,59.8645322237439,15.4858213346452 30.3462523901748,59.8645501751141,15.4858212387189 30.3420711853662,59.8645240745002,15.4904124354944 30.3420788726979,59.8644854373825,15.4904037695378 30.3462520170854,59.8645142723737,15.485821435228",действующий очаг,injured_active,2016.0
60,11:070,"30.3129695848098,59.8516606181929,15.5223126085475 30.3129689484641,59.8516785671011,15.5223133862019 30.3129683121152,59.8516965157462,15.5223141666502 30.3075261873074,59.8516475828169,15.5282934866846 30.3075268260608,59.8516296339339,15.5282927090302 30.307527465336,59.8516116850496,15.5282919295132 30.3129695848098,59.8516606181929,15.5223126085475",действующий очаг,injured_active,2014.0
61,11:071,"30.3018061548681,59.8520266347438,15.5345801422372 30.3018061083346,59.8520445867061,15.5345802661031 30.3018060623238,59.8520625386672,15.5345803890377 30.2933902957249,59.8520568797154,15.543827816844 30.2933903467907,59.8520389277528,15.5438276920468 30.2933903957683,59.8520209760578,15.5438275700435 30.3018061548681,59.8520266347438,15.5345801422372",возникающий очаг,injured_emerging,2015.0
62,11:071,"30.3113315175748,59.8520834239148,15.5241142688319 30.3113307183094,59.852101371357,15.5241152271628 30.3113299190359,59.8521193180105,15.5241161845624 30.308073140648,59.8520825644086,15.5276943761855 30.3080739416669,59.8520646169847,15.5276934187859 30.3080747426947,59.8520466706125,15.5276924613863 30.3113315175748,59.8520834239148,15.5241142688319",возникающий очаг,injured_emerging,2015.0
63,11:071,"30.3127050552232,59.8521393827627,15.5226053791121 30.312704438584,59.8521573313583,15.52260613814 30.3127038235145,59.852175280213,15.5226068906486 30.3118111707163,59.852167527542,15.5235876338556 30.3118117878343,59.8521495786872,15.5235868738964 30.3118124028611,59.8521316298374,15.5235861204565 30.3127050552232,59.8521393827627,15.5226053791121",возникающий очаг,injured_emerging,2015.0
64,11:073,"30.2982316467274,59.8515659935207,15.5385060189292 30.2982316845003,59.8515839452892,15.5385060496628 30.2982317238388,59.8516018967911,15.5385060766712 30.2933699821949,59.851604402735,15.5438484186307 30.2933699470424,59.8515864512261,15.5438483897597 30.2933699124103,59.8515684994532,15.543848359026 30.2982316467274,59.8515659935207,15.5385060189292",действующий очаг,injured_active,2015.0
65,11:073,"30.3019294314704,59.8515822420255,15.5344428736717 30.3019295940494,59.8516001935098,15.5344427656382 30.3019297566285,59.851618144994,15.5344426622614 30.2993698182618,59.8516239881686,15.5372555907816 30.2993696570612,59.8516060366801,15.537255696021 30.2993694958608,59.8515880851916,15.5372558012605 30.3019294314704,59.8515822420255,15.5344428736717",действующий очаг,injured_active,2015.0
66,11:074,"30.3108753086641,59.8417452182464,15.5245716767386 30.3104600617624,59.8419715966704,15.525028988719 30.3104338502577,59.8419594208544,15.5250577479601 30.3104076392849,59.8419472439803,15.5250865053385 30.3108228846704,59.8417208654616,15.5246291942894 30.3108490976989,59.8417330414598,15.5246004359797 30.3108753086641,59.8417452182464,15.5245716767386",затухающий очаг,injured_damped,2014.0
67,11:075,"30.3134634987733,59.8414126246534,15.5217256983742 30.3134620801074,59.8414305620454,15.5217273309827 30.3134606593477,59.8414484991794,15.5217289691791 30.3110232129753,59.8413996366396,15.5244077034295 30.3110246334768,59.8413816995344,15.5244060670957 30.3110260534519,59.8413637621675,15.5244044335559 30.3134634987733,59.8414126246534,15.5217256983742",без признаков поражения,uninjured,2014.0
68,11:076,"30.3443933458347,59.8365652854586,15.4877101620659 30.3442089869649,59.8369061911607,15.4879145026207 30.3442140330188,59.8373994990793,15.4879114590585 30.3441438238723,59.8379335388066,15.4879913339391 30.3441082342617,59.8379323526526,15.4880304392427 30.3440726451761,59.8379311664876,15.488069543615 30.3441427312847,59.8373984081255,15.4879898130894 30.3441376298178,59.8369039308299,15.4879929143935 30.3441385109593,59.8368999674589,15.4879919234663 30.3443245169112,59.8365558558282,15.4877857593819 30.3443589321517,59.8365605706459,15.4877479588613 30.3443933458347,59.8365652854586,15.4877101620659",возникающий очаг,injured_emerging,2014.0
